,Unnamed: 0_EMOTION,Auditory_Left_neut_EMOTION,Auditory_Right_neut_EMOTION,Cingulo-Oper_Left_neut_EMOTION,Cingulo-Oper_Right_neut_EMOTION,Default_Left_neut_EMOTION,Default_Right_neut_EMOTION,Dorsal-atten_Left_neut_EMOTION,Dorsal-atten_Right_neut_EMOTION,Frontopariet_Left_neut_EMOTION,Frontopariet_Right_neut_EMOTION,Language_Left_neut_EMOTION,Language_Right_neut_EMOTION,Orbito-Affec_Left_neut_EMOTION,Orbito-Affec_Right_neut_EMOTION,Posterior-Mu_Left_neut_EMOTION,Posterior-Mu_Right_neut_EMOTION,Somatomotor_Left_neut_EMOTION,Somatomotor_Right_neut_EMOTION,Ventral-Mult_Left_neut_EMOTION,Ventral-Mult_Right_neut_EMOTION,Visual1_Left_neut_EMOTION,Visual1_Right_neut_EMOTION,Visual2_Left_neut_EMOTION,Visual2_Right_neut_EMOTION,Auditory_Left_fear_EMOTION,Auditory_Right_fear_EMOTION,Cingulo-Oper_Left_fear_EMOTION,Cingulo-Oper_Right_fear_EMOTION,Default_Left_fear_EMOTION,Default_Right_fear_EMOTION,Dorsal-atten_Left_fear_EMOTION,Dorsal-atten_Right_fear_EMOTION,Frontopariet_Left_fear_EMOTION,Frontopariet_Right_fear_EMOTION,Language_Left_fear_EMOTION,Language_Right_fear_EMOTION,Orbito-Affec_Left_fear_EMOTION,Orbito-Affec_Right_fear_EMOTION,Posterior-Mu_Left_fear_EMOTION,Posterior-Mu_Right_fear_EMOTION,Somatomotor_Left_fear_EMOTION,Somatomotor_Right_fear_EMOTION,Ventral-Mult_Left_fear_EMOTION,Ventral-Mult_Right_fear_EMOTION,Visual1_Left_fear_EMOTION,Visual1_Right_fear_EMOTION,Visual2_Left_fear_EMOTION,Visual2_Right_fear_EMOTION,Unnamed: 0_x,Face_Accuracy_EMOTION,Shape_Accuracy_EMOTION,Median_Face_RT_EMOTION,Median_Shape_RT_EMOTION,Unnamed: 0_SOCIAL,Auditory_Left_rnd_SOCIAL,Auditory_Right_rnd_SOCIAL,Cingulo-Oper_Left_rnd_SOCIAL,Cingulo-Oper_Right_rnd_SOCIAL,Default_Left_rnd_SOCIAL,Default_Right_rnd_SOCIAL,Dorsal-atten_Left_rnd_SOCIAL,Dorsal-atten_Right_rnd_SOCIAL,Frontopariet_Left_rnd_SOCIAL,Frontopariet_Right_rnd_SOCIAL,Language_Left_rnd_SOCIAL,Language_Right_rnd_SOCIAL,Orbito-Affec_Left_rnd_SOCIAL,Orbito-Affec_Right_rnd_SOCIAL,Posterior-Mu_Left_rnd_SOCIAL,Posterior-Mu_Right_rnd_SOCIAL,Somatomotor_Left_rnd_SOCIAL,Somatomotor_Right_rnd_SOCIAL,Ventral-Mult_Left_rnd_SOCIAL,Ventral-Mult_Right_rnd_SOCIAL,Visual1_Left_rnd_SOCIAL,Visual1_Right_rnd_SOCIAL,Visual2_Left_rnd_SOCIAL,Visual2_Right_rnd_SOCIAL,Auditory_Left_mental_SOCIAL,Auditory_Right_mental_SOCIAL,Cingulo-Oper_Left_mental_SOCIAL,Cingulo-Oper_Right_mental_SOCIAL,Default_Left_mental_SOCIAL,Default_Right_mental_SOCIAL,Dorsal-atten_Left_mental_SOCIAL,Dorsal-atten_Right_mental_SOCIAL,Frontopariet_Left_mental_SOCIAL,Frontopariet_Right_mental_SOCIAL,Language_Left_mental_SOCIAL,Language_Right_mental_SOCIAL,Orbito-Affec_Left_mental_SOCIAL,Orbito-Affec_Right_mental_SOCIAL,Posterior-Mu_Left_mental_SOCIAL,Posterior-Mu_Right_mental_SOCIAL,Somatomotor_Left_mental_SOCIAL,Somatomotor_Right_mental_SOCIAL,Ventral-Mult_Left_mental_SOCIAL,Ventral-Mult_Right_mental_SOCIAL,Visual1_Left_mental_SOCIAL,Visual1_Right_mental_SOCIAL,Visual2_Left_mental_SOCIAL,Visual2_Right_mental_SOCIAL,Unnamed: 0_y,Mean_RT_Mental_SOCIAL,Mean_RT_Random_SOCIAL,ACC_Mental_SOCIAL,ACC_Random_SOCIAL,Percent_Mental_SOCIAL,Percent_Random_SOCIAL,Percent_Unsure_SOCIAL,Percent_No_Response_SOCIAL
10,106319,-20.25092662,-19.40312169,-10.20302703,-8.24609679,-9.325578897,-10.47477549,-13.10230271,-12.95123801,-13.42675921,-17.28628153,-5.376075146,-3.042355738,-12.7247485,-10.61944269,-19.75130415,-18.31825292,-11.75865607,-5.734999576,-14.58376684,-11.60993375,-23.0141355,-25.3408986,-9.156133332,-11.87014101,-1.400840299,0.76252969,6.104446957,-0.240534574,3.181039658,7.508693865,2.6605349,2.015190999,14.60544371,14.16629335,-1.418441711,7.888171672,42.10345002,4.500130275,22.6461452,20.94853703,2.549915282,-2.277691203,20.14490607,27.73347812,24.98087306,27.20356501,14.61608181,22.50354052,106319,1,0.972222222,903.1333333,759.1911765,106319,-10.90127368,-14.03571518,-0.91323469,-10.61212552,-15.21689818,-5.452479898,-0.121079474,2.90014651,-5.043622883,4.587827656,12.19350539,15.08557433,-13.62884064,-13.90939117,-19.29826879,-13.52800445,-2.618567472,-9.203456114,-12.17001711,-13.87484854,-9.347750516,-8.9351099,17.2440373,19.09545444,-59.43694207,-45.9087521,-42.60319689,-37.05579475,-29.2934628,-13.95607739,-0.822637504,12.60195177,-34.40722039,-29.68650285,4.571305604,-0.520265901,-2.624257967,-13.09981884,-30.73104767,-26.36855733,-42.10349467,-28.73707361,-19.93723971,-7.4449181,-33.45478607,-31.92616,3.191301216,-3.904123493,106319,1410.083333,1111.166667,1,0.75,0.5,0.4,0.1,0
11,110411,18.71883007,31.40051325,18.48828993,18.76298466,7.415494482,10.25849764,3.333366615,10.05747977,11.90203998,12.05051817,14.54978849,11.00039308,-5.655703803,11.8809688,4.434898539,9.140897261,14.14652303,17.59029505,5.086984316,13.4140316,17.18385151,18.00951962,12.95921806,13.89238206,-14.44963955,-31.93491283,-12.64294723,-11.66609738,-6.383844094,-5.24007458,5.604173615,8.215965415,-3.004434799,3.922533893,-0.381291458,6.556357323,11.64267133,8.977964942,-2.382042433,2.057293882,-7.443679737,-11.05852987,-8.997099892,5.5577562,-8.074551639,-15.44063978,-2.867024043,0.125170778,110411,0.933333333,0.944444444,935.2974359,901.5347222,110411,12.43131255,5.834866067,1.433104808,5.083302281,3.85576467,4.024492138,7.467649598,20.11114043,4.370893398,0.712417946,9.115943518,20.5352576,-2.879561935,19.02512319,9.734655697,16.91722479,2.069026729,6.339814651,-8.604721139,4.782385685,29.80381006,16.58115816,23.4515575,30.3506829,-13.65505901,-16.716776,-6.662674948,-7.053466097,-5.662142536,3.622958035,6.521051464,15.5570715,-9.697925107,2.872848441,11.8663714,14.60817932,-12.44515017,-7.076884663,-17.22680616,-16.77247703,-0.827499081,-1.425024114,9.202834075,8.635748824,-13.2312744,0.103677346,5.145039297,2.083116501,110411,1039.5,1110.75,1,1,0.5,0.5,0,0
12,111009,-5.867491597,-14.39607632,-11.17418463,-13.74949442,-10.71899147,-13.46614253,-3.34703416,-9.601539363,-13.95778452,-16.75746536,3.966072412,-6.436186641,-13.37632992,-30.66222157,-16.8780517,-20.85227973,-4.557426886,-15.5261187,1.765233779,-1.448787142,-12.72995881,-14.00180443,-1.202227537,-9.863339246,1.910053559,4.116672889,6.582713058,13.71063041,4.61104287,7.590167032,9.570303596,5.574183886,5.172311642,13.27291751,3.671371218,15.15421365,-6.295566023,23.24673898,-0.204805097,4.867843477,2.581447558,5.603047996,-2.890545583,16.48259824,27.22898779,16.31274738,11.89781216,18.26141986,111009,1,1,842.1,763.5,111009,-3.630629107,-6.255347152,-6.037440263,-8.900194314,-4.069884006,-10.01947622,-12.50639503,11.51784858,-3.635430306,1.807384182,-3.722930144,1.925561136,4.8635119,-1.947528235,5.209415619,5.126103748,1.215465221,5.915635173,-0.069195416,-9.287059393,13.96378676,7.233447422,13.35587871,19.07637352,-9.389517315,-12.85618114,-1.257760251,3.137432677,1.756324098,14.73607723,12.62898451,34.63748018,-5.030865424,-5.134401623,12.70599378,21.69329055,0.595217524,13.10590645,-14.17717894,-13.59635637,2.321166018,7.774553843,5.558799497,13.91844119,-6.318904775,3.990644095,15.04267733,27.00901865,111009,1133.333333,1321.916667,1,1,0.5,0.5,0,0
13,111312,-2.542765936,3.872929956,1.970053633,5.090071915,-5.995088262,-4.48004529,1.908711715,3.520133978,-6.507050156,3.028645951,8.771667824,12.06703773,-4.788646617,-1.211334547,-7.980157386,-2.670780474,0.007823618,0.0824164,-5.011520612,8.120176364,9.194219798,9.367055429,22.92645195,18.79114774,-6.227970785,1.677779632,-10.44574048,-7.169670202,12.37827287,5.749020652,8.994761295,12.33119204,-0.962547012,8.64813432,-2.390844621,1.909884569,-2.157354995,1.782615059,2.46408166,6.014368696,-6.364472255,-0.140901413,8.248447773,-2.603817913,3.705907801,5.833473247,-1.656982001,3.876436105,111312,1,0.944444444,679.5333333,808.2058824,111312,8.661482824,-6.389278274,4.683364748,-2.637223967,-0.030814192,-4.56864227,12.08058002,29.86128735,13.38356531,9.531950688,18.51851985,9.591043164,1.794290361,6.714939208,-1.615868677,-1.114099409,4.951070771,1.91528628,-9.551102213,-5.681365025,4.535095386,-3.089978823,24.07876474,14.44761955,-16.79144216,-1.803164393,-5.826888668,7.044594061,7.914629292,19.60739394,14.93676796,38.28918507,-10.38439212,5.492452443,32.18742294,32.85763722,-11.53427893,-4.357043812,-8.753410546,4.369398889,-9.807887751,2.991669564,9.206806006,26.40489351,-2.90182123,8.660773461,27.0101704,30.43504704,111312,641.8333333,2206,1,0.416666667,0.7,0.2,0.1,0
14,111514,-13.93717305,-13.11053002,-6.871779024,-2.299692252,-8.971532699,-8.629835703,-3.218107392,-5.541347439,-11.36205659,-9.580523115,0.29236641,-3.510726931,-17.66237599,-5.56217571,-14.49630915,-12.36632438,-6.86528956,-6.331267199,-10.9766546,-10.3289148,-6.789203336,-4.084845939,-0.932738253,-2.429077567,5.569191334,-2.210004887,-2.340630391,-6.638828477,5.176580986,1.658638156,0.401932089,11.77770753,1.997063976,3.126552156,5.139863379,9.282899006,-0.261513897,-6.349904313,3.000641826,-2.378313759,0.640472739,0.044538159,8.318706575,6.520257498,17.7433724,21.98970275,11.84438156,22.88888379,111514,1,1,842.3666667,760.3611111,111514,-7.38666637,-4.359898714,-3.302933164,-6.812777682,-6.182962822,-5.85306319,-0.577191045,8.37700465,-2.493870596,-5.100290693,-8.084895537,0.53228134,7.051048634,-1.127953028,4.725164388,0.12439446,2.688672108,3.544196662,-11.88883056,-7.193387019,-12.47379049,-9.529600788,7.484486832,16.82289219,-11.34877492,-13.866284,0.222726227,0.502181585,6.966278353,11.09716469,11.6114805,20.72247707,-1.44712079,3.371214018,18.30393033,11.19616465,-11.86724851,-6.249704833,-2.766374302,1.515799031,0.796776318,-4.50800109,10.76848047,6.82132232,11.58867331,5.08706393,29.14196398,25.07002736,111514,994.3333333,962.4166667,1,1,0.5,0.5,0,0
15,111716,5.862198186,-2.679964992,8.207989502,11.47664048,3.938177022,2.961849788,11.04732743,9.000077954,19.68559721,24.48756788,22.32434782,14.05919431,25.34315478,28.87697396,25.84951033,23.6005538,5.825762499,5.328793706,1.544399596,-1.760595656,15.7403928,19.56649716,25.43973447,16.58697821,1.77433993,-3.317755305,-2.084223068,-4.440002634,3.769220079,4.936146377,2.166625678,0.904004711,-8.959522078,-3.382667815,-3.726984424,1.05840604,-0.635701137,-0.984884856,-14.53454073,-13.47978359,1.155442808,-0.86437143,19.70268187,12.67019221,2.139034881,6.031722411,-0.879430511,3.596868082,111716,0.966666667,0.972222222,973.9333333,828.2696078,111716,-3.775104148,4.148774317,-7.205616265,-1.636573146,-4.48259659,-0.359280524,13.41893434,36.37555247,-10.78592877,-19.42548661,-8.850629527,4.056081109,-20.15060051,-21.070764,-17.00122733,-7.240877052,-1.999892206,9.907373968,-16.5473281,-4.075810189,-11.0654519,-6.252546405,11.66421552,16.96231588,-10.3874077,-14.50435903,8.984577758,-0.062167464,9.736170035,12.51511704,16.93542912,19.39030733,10.87596579,15.02564173,38.78267406,28.9164211,11.08988299,15.89939506,11.50711462,7.51784229,0.692799383,-2.998739316,31.32010435,22.20728786,-13.25220339,-4.304069467,19.03477699,16.16968172,111716,928.25,1450,1,1,0.5,0.5,0,0
16,113215,-5.789455651,3.33848315,9.870296996,8.324377275,7.01310459,1.953325436,4.321143208,0.97756696,13.99256103,8.972106281,13.13336005,8.858057918,11.46829343,4.792114085,7.368044624,4.16844926,5.849625609,3.713726212,0.746016401,6.607757826,-5.316317761,2.098803667,4.087151997,9.466447038,-4.778287656,-9.375558679,-8.133415655,-6.252897099,-3.898920665,2.163427868,-2.603665433,5.093390394,-10.38222615,-1.47492729,-2.715816542,-1.902564964,1.856811041,-3.075249164,-16.47539283,-9.330288296,-6.342422794,-9.507200408,13.21904165,8.71971259,7.183932324,8.723226175,7.765765369,7.136694721,113215,1,0.944444444,574.8333333,617.9411765,113215,-2.41693527,-0.627266629,2.679243727,3.756312139,-7.663222953,3.311681268,11.6734241,34.18506507,-3.462129501,6.050436227,15.46993572,17.96709261,-12.01390825,-1.485229088,-6.869343144,-0.7798181,6.552918473,1.408957015,-3.682574051,8.866656116,2.896066144,-0.653172149,19.99835479,32.644888,-9.980414569,-20.30569295,-4.327255595,-5.748838495,-0.475788514,7.714102799,14.84331544,11.87589708,-7.443262567,-5.842416723,18.57746458,12.36776804,4.981497219,-12.08272123,-7.051117195,-6.57356985,-10.97630622,-8.186411111,7.34988184,2.523850606,5.612964243,-6.110327288,16.74632693,10.87022912,113215,887.25,774.5,0.666666667,0.75,0.3,0.4,0.2,0
17,113619,5.548133764,4.491902393,13.40204526,11.49770173,4.94258306,4.205052242,11.43734756,14.64692452,4.760546246,8.181597262,12.79239168,8.534262743,0.396702089,-3.722024466,0.618844806,-1.444159962,9.665502119,8.464988443,2.834778977,3.287339931,17.05210258,2.111831817,9.906748081,6.160145071,1.078137727,-4.827711621,-6.407683436,-7.217821859,0.807994826,5.455379317,-4.29539703,6.257813949,-3.62404039,4.571583613,-6.432439217,4.338855919,10.27078566,-3.637892082,-14.21168192,-10.0834701,-3.370886205,-5.369029137,8.452612978,-0.051622922,-6.557410486,4.706880916,12.37470357,15.26918664,113619,1,1,1065.266667,962.5833333,113619,-0.971408646,-6.313750418,-4.89150115,-5.607828195,-11.42397712,-11.17359926,-10.33198935,1.233989362,-1.950904024,0.61624363,-1.193891914,-3.197656066,-1.251505487,-8.073566303,6.358097029,2.460095403,0.092578411,-1.452060673,-12.31101944,-6.478003649,13.04805178,-3.134100633,3.278858966,-3.596055474,-5.933830598,-0.179707619,1.960277467,2.819688584,-4.84646864,14.35009868,12.97958827,25.92800801,-3.189707331,0.11891486,16.20813347,13.45959686,-1.29607934,5.017800509,-7.839093533,2.391168973,-0.038060346,1.991410875,13.43726327,14.40331185,-6.423028609,2.846133766,20.57694492,24.4123648,113619,1318.333333,1454.75,0.75,0.833333333,0.4,0.5,0.1,0
18,114924,-9.832764006,-14.39767694,3.648907659,-7.754951986,-7.492697372,-17.92184909,-22.8171408,-9.855295261,-7.89982457,-2.633142154,-1.377738477,0.967588045,-25.4834176,-8.352643113,-25.50031439,-20.74875356,-5.124557598,-17.13796528,3.539769782,-21.763524,-19.49195296,-0.267312216,-16.18712276,-19.38781563,5.152732164,4.519674726,6.367812964,6.174992534,9.146858918,11.05667666,18.10516704,17.03909542,6.114256917,6.430749984,15.13711918,14.33872543,4.520907959,-8.428889079,4.642573889,2.8230825,4.244245864,3.371722802,33.77293799,-5.242114265,35.71859105,17.60140094,32.25023907,37.35636797,114924,0.966666667,0.972222222,862.8857143,781.2434641,114924,1.250329084,6.113546105,-11.6333195,-7.664020074,1.536424952,-6.251819271,16.61483266,10.7390685,-0.931793273,-7.764651637,11.07788651,10.58223203,-32.84775811,-4.77943429,6.499922769,-6.822497938,-4.377746077,0.572864484,7.047608314,3.354530194,-2.935044499,14.55593111,7.986140593,-3.730228545,-2.16286195,-20.01354892,24.56606225,15.16097979,11.098023,16.24063238,-1.11100153,20.09293762,12.93559716,8.891765009,29.36704268,29.09819617,57.83938936,20.38902322,-3.997130572,9.848677008,6.850119713,1.832350658,19.7132256,18.02943565,-6.396195994,1.683658986,9.380599849,13.50323858,114924,787,1241.75,0.583333333,0.833333333,0.3,0.4,0.2,0
19,115320,-3.899156393,4.056819309,12.92106172,13.35854576,1.827682935,7.172159309,6.585480509,4.557371098,16.82767865,18.95346238,19.87950413,14.29666807,3.278845012,12.50359013,6.083381775,3.749203452,11.08394852,4.714734493,1.075651324,12.95994415,12.23019178,18.11762111,19.10867075,18.11836267,5.660850536,-1.606703827,-7.214357182,-9.156930976,5.731283023,4.524684744,4.713860119,1.937738956,-11.12774259,0.619390344,0.734752548,4.185538866,4.52623944,-7.411189779,-8.198424669,-5.524517843,-7.588070182,-2.859307618,8.40491051,3.366010448,5.706634697,1.891527161,8.815703234,8.837822731,115320,1,1,1029.666667,958.1388889,115320,1.63551206,2.423492631,-3.199712342,1.254148305,-12.27229148,-3.845225268,5.732559928,9.530721293,-15.01498379,-2.184828673,7.685802093,9.231541666,-4.191116937,-10.44784844,-14.63865848,-7.090053646,2.418484236,-1.367279438,-11.64385088,-2.34256358,2.482077991,-6.354132399,13.21859157,14.21674115,-17.57674832,-17.94799385,-2.211926393,-3.519434714,10.28564689,15.05095428,15.80715901,23.31653393,-1.950184917,3.90625214,22.44819356,23.52193854,-12.31120481,-5.867411708,-2.868944512,-2.8538827,1.467304073,-0.673397233,9.937678777,7.051462096,-15.06221997,0.405504514,12.78120324,13.06326819,115320,716.5,1195.75,0.75,0.833333333,0.4,0.4,0.1,0
20,117122,-7.513193833,-12.47373119,0.517178019,-5.188168188,-5.515194018,-6.855001219,-8.798792911,-16.62033276,-5.989826985,-3.517646136,12.13258731,5.004119965,-15.16864768,-21.3350805,-19.99208263,-18.50612148,3.468035863,-7.394597083,1.859016618,-7.549778163,-2.334171303,-14.01611993,5.370710361,-0.435637295,2.910144026,0.992216884,7.043919596,5.001038727,11.8673705,16.00447301,10.5322661,22.37247079,7.618405954,9.80159944,5.795590061,8.209625327,10.80372881,15.02628597,7.335451239,6.077272516,3.645275094,2.350452482,10.72777379,9.316812438,13.59466907,10.82625317,7.866221436,10.57130758,117122,1,1,954.3666667,794.1944444,117122,8.484518611,-3.605337721,0.143813367,-1.466723596,-2.898086745,-4.885127859,1.207814432,6.617038829,8.206021005,11.98133421,9.286307751,6.86503574,14.42958471,-7.802613296,6.673672983,-0.824188731,2.904782477,8.510215737,0.889984208,-6.499399586,6.981019799,-4.488316189,22.64406829,9.876559068,-10.82547815,-7.58926719,-2.143335966,-1.4635085,9.976236348,18.84155871,17.11373461,17.84932861,-2.7119019,-5.36126312,18.32881116,15.84010376,-7.035883615,1.283695427,-0.266505054,3.344130835,6.396365712,3.27896296,7.387334891,13.00228492,-5.248389641,-1.068419844,13.37720794,20.63827352,117122,1163.166667,681,0.75,0.75,0.4,0.4,0.1,0
21,117324,5.109415724,-15.03480382,20.41594333,-1.087556985,8.613299827,-8.083958857,-0.2134582,1.697233212,13.94828793,4.896866304,13.178374,9.15871733,17.20765414,6.886158437,3.290838172,-1.884900363,6.06113686,-0.935333373,20.09472393,-10.35920132,4.560395894,8.804465433,10.32074918,5.163198367,-11.48060944,-16.21924361,-11.54638961,-10.39311314,-6.470406556,-5.606696015,-2.543555208,-1.119179148,-3.266281052,-5.153210057,-8.298690179,-7.223371179,2.984866271,0.113717531,-3.106598597,-6.920779561,-16.32155332,-16.60695009,-7.295805487,-9.581124285,-5.069003824,1.755993983,-3.926352781,1.32990466,117324,1,1,997.9666667,960.2222222,117324,0.148681095,7.206890677,-9.180040566,-5.23992647,-2.07425995,-1.035065433,-5.05602448,5.759994266,-10.20125558,-3.278173136,-3.79292419,-0.025550469,17.22327921,22.10161725,4.136216279,4.297122158,-1.568336802,2.38257175,-2.26094778,15.02762479,-6.934425669,-3.566952164,1.599208272,2.742827157,-7.165213149,-15.18934878,0.915996511,-9.011784845,0.196756914,-1.937798855,6.005336809,16.27779478,2.161817512,-0.798666813,12.13719965,10.30894889,-14.07593504,-11.3892524,-8.733339304,-12.01230256,-3.578527036,-8.015712357,5.639485527,-10.6342115,-5.783127528,-13.23118847,8.063233591,10.18014396,117324,859.5,1087.25,0.75,0.833333333,0.4,0.5,0.1,0
22,118730,-6.676866768,-6.63789007,4.402842844,4.063096029,-5.133747857,0.035833481,-8.249521875,-1.210091114,5.988879489,-0.899440845,6.162615234,9.305352039,25.36861636,7.980373893,-4.856012951,-0.307261385,-2.240832608,-3.456080505,-11.00065478,3.070503089,-5.702975996,-1.949294781,0.682390074,2.905654171,3.13980627,-3.579362158,-9.701622395,-10.7477107,1.255051255,-4.027470101,4.895679404,-3.027729829,-8.35757863,-7.937342907,-5.478391673,-6.128406256,-13.45188738,5.109242598,1.645158789,-2.548799498,-2.767894249,-5.627788386,12.61298671,10.23936271,7.735729642,8.728630892,2.485423068,2.332448886,118730,0.966666667,0.972222222,828.5142857,804.2091503,118730,0.123635543,0.872767395,-4.731667341,-4.204845156,-2.4661858,-7.493735027,-2.563458887,-14.93495538,-4.031977878,-5.699138749,4.585336969,-2.351034777,3.13475211,-10.47581122,-9.034309216,-8.95514151,-4.458089909,-8.485729768,4.326995853,-3.388162365,-7.979277357,-8.120238002,12.25819097,8.054206293,-14.66619589,-19.72390042,0.483714994,2.577139251,-4.038998741,13.60294534,11.40705406,20.6445445,-6.432644723,2.693499695,24.17108234,21.76024312,-7.782595746,14.4343886,-5.597898111,0.880050557,1.550934837,2.991982334,0.282816741,9.754191415,-1.98192128,5.841054727,23.2195808,14.82693344,118730,1107.083333,955.5,1,0.666666667,0.5,0.3,0.1,0
23,118932,-0.080888077,-13.47173558,2.780950929,-2.787036922,-5.577803182,-14.92133175,-5.33288208,-7.053427923,-7.805632873,-6.086619609,1.345937088,-5.376029912,5.711892607,-14.7464354,-7.229465773,-8.90222955,3.343396906,-5.274874896,-11.5568544,-13.67388034,-10.67316462,-13.95418143,-6.977876666,-11.95997414,7.589623695,0.164161403,3.979005103,5.320474718,10.59027012,18.65282141,18.53598383,25.09565562,19.28623677,21.92663295,19.41051938,21.2909276,0.316667058,19.45641358,6.908049446,13.92917602,6.490444161,0.218728734,21.48445814,14.63875068,29.49661627,21.38958397,25.56213143,23.49398554,118932,1,0.972222222,724.3,757.9836601,118932,2.017871848,-7.671719497,-14.01055545,-7.439126656,-4.714835403,-10.01294176,-4.558147837,-2.039379714,-10.27191825,-10.66265452,1.502573302,-1.200602264,-18.79373744,-23.58214848,-13.89077697,-15.41612663,-7.545805155,-2.606264312,-7.808218071,-4.15969515,-14.66357397,-7.161051889,6.650687956,1.876389997,-16.02662536,-13.72053907,7.567084955,1.191718439,11.17489469,13.94540885,12.67052095,23.37857899,-1.539871138,-3.714995333,19.68710762,16.3543325,-0.464629433,9.40230302,3.413903542,2.681467161,5.019014255,6.260614522,7.727513016,2.504415312,-10.38999133,-0.360779784,11.9145306,20.04373632,118932,968.3333333,954.5833333,1,1,0.5,0.5,0,0
24,119833,-10.3971084,-10.44655429,-6.793183377,-2.719219806,-2.093848616,-13.64903334,-6.707422086,-13.36065751,-0.773533678,9.488435014,5.475026242,2.490855949,-13.05347646,15.10010772,-12.76106084,-12.83703082,-7.504885858,-13.45386322,-13.24867845,-8.078378955,-5.49325532,3.808914454,3.890497911,-4.388935417,15.30351378,12.33804303,2.722199674,4.053028945,2.720840309,11.66142408,3.389041119,15.28129729,-4.268258917,-4.849118671,2.867105352,5.810043513,8.70224612,-3.569881848,0.311614912,4.773108092,14.59789728,14.61374891,14.46826112,12.08771604,18.93266696,19.84643669,18.17969489,24.48948942,119833,0.966666667,0.861111111,765.8357143,940.0979167,119833,-1.447146108,-3.264757092,-16.47266168,-10.83356262,-20.58727089,-18.74007008,-13.33048865,-2.113157867,-19.51685527,-18.12721227,-11.30020438,-12.40115177,-15.15668126,-2.571452991,-13.50220421,-17.01976466,-10.52301219,-3.859193933,-13.89451501,-10.72794379,-5.285837787,-9.562097343,-1.439736255,2.159528968,-9.880310328,-12.12670945,-6.734339206,-13.43219156,5.877962618,16.50464325,20.71074403,26.11200481,1.663195685,0.105811059,24.0102226,27.64040714,-0.605462692,-10.92729249,0.099023635,6.696004148,-4.808811251,-7.920039843,10.78730239,8.918528766,-18.571497,-15.15924127,11.16363723,12.6513814,119833,1048.833333,751.6666667,0.75,0.75,0.4,0.5,0,0
25,120111,12.70460829,13.09620896,11.27535351,12.28619268,6.203329893,6.621877168,3.584533624,7.369703329,-2.28543485,4.193858454,11.29671054,1.61073133,-15.34847785,6.743996151,5.550627504,11.81648283,14.42134018,9.178787079,4.303443808,2.77780542,13.15722938,9.761484966,7.918769341,9.739358296,-9.659940286,0.048638521,2.195478673,4.600328639,-1.956598993,8.879600181,1.302093102,-0.443619528,11.84955922,12.82582905,6.991026284,17.76596613,19.57497431,0.746710242,-8.961723007,-6.212308127,-4.259789114,0.381765993,3.736562738,-1.340206262,2.533638484,18.1436384,16.17741606,19.11167389,120111,0.966666667,0.972222222,975.7452381,768.122549,120111,-10.60190182,-16.16223475,-26.45767562,-22.715227,-24.1860445,-28.14751839,-11.65413699,12.27507496,-21.22954503,-22.90811784,-7.306971969,-0.954403778,-13.96202089,-13.35294107,-24.68065593,-27.22326739,-19.56206888,-15.26181824,-13.19004261,-6.157164802,-17.79339743,-14.26854306,4.857028446,8.204937368,-10.05110853,-4.208157708,8.33373459,19.33816984,18.78830879,45.76500579,19.94111928,41.52170695,15.55958885,20.53647345,20.78101672,42.61558536,6.634524108,2.264813569,6.242484527,16.22330513,3.352018792,14.75767716,9.553515616,5.004048839,7.636261227,26.58692775,34.99139054,49.17722778,120111,1555.25,1371.583333,1,1,0.5,0.5,0,0
26,120212,-1.964287144,-0.886064257,2.762908583,4.836710243,0.089321404,-7.459447642,-0.310277288,0.185966494,-3.00137205,-3.626286648,4.86450403,4.251345956,-21.12870369,-7.462029209,-5.597065315,0.878326822,6.10326684,10.82436312,-3.903810879,-0.303597332,11.16120619,16.49043211,12.7662078,13.95060251,9.29416719,1.816963867,-4.443247996,-3.275727756,10.16079542,14.04996586,5.956205282,9.874687298,2.587849092,9.797069545,5.874986004,12.78052091,-1.125524382,-5.297748587,-3.978729363,-3.299219787,-3.215337089,-5.706086201,9.637883328,16.20645714,9.431921484,12.44541402,11.48175536,14.75268598,120212,1,0.944444444,766.3,720.5520833,120212,26.36379074,-4.726475401,9.854080236,2.364273765,6.471559253,0.861254984,21.90879063,22.12178398,4.950938263,11.56957635,17.62464205,20.46979774,12.38769252,0.405571656,1.67908398,2.607245921,9.733407342,1.676531963,8.877587001,1.331606028,5.15780309,3.117278867,27.8979268,22.72952626,-39.85245958,-7.421861831,-24.18479538,-9.787031009,-4.600211314,17.36057203,2.954684366,41.43090192,-10.76050625,-8.117696366,3.764869013,22.5063949,-23.52324228,-1.285679858,-13.04098419,0.001474891,-21.32303908,-3.91136355,-8.523570791,9.32164128,-22.45589232,-15.34678127,1.323808021,20.91204107,120212,794.9166667,783.4166667,1,1,0.5,0.5,0,0
